Test ID,Test Name,Algorithm Name,numberOfPointsPerSegment,Catch Polynomial Degree,Time Interval[Sec],Segment Size[Sec],Tmin Factor,Number Of Input Points,Number Of Iterations,TOLd[Km],TOLt[Sec],Run Time[Sec],Run Time[Micro],Avg Run Time[Micro],Min Run Time[Micro],TCA Distance[Km],TCA[Sec],Real TCA Distance[Km],Real TCA[Sec],Error Time[Sec],Error Distance[Km],Number of Points Used,FullTolReached,ToldReached,ToldReached,NoRootsFound
2951,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2831.197404609881687065353617072105,2,3196,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.193574999999999997069011214990,193575.000000000000000000000000000000,193575.000000000000000000000000000000,193575.000000000000000000000000000000,494.048999986137857831636210903525,235315.657975871232338249683380126953,494.048999986113472004944924265146,235315.657955312926787883043289184570,0.000020558305550366640090942383,0.000000000024385826691286638379,5208,77,402,402,987
2952,,CATCH,16,15,604800.000000000000000000000000000000,2831.197404609881687065353617072105,2,3196,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.676822999999999952436269268219,676823.000000000000000000000000000000,676823.000000000000000000000000000000,676823.000000000000000000000000000000,494.048999953509792248951271176338,235315.658010981336701661348342895508,494.048999986093690495181363075972,235315.657955312897684052586555480957,0.000055668439017608761787414551,0.000000032583898246230091899633,3196,0,0,0,0
2953,,ANCAS,16,15,604800.000000000000000000000000000000,2829.538200593772671709302812814713,2,3196,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.027935000000000001496580637195,27935.000000000000000000000000000000,27935.000000000000000000000000000000,27935.000000000000000000000000000000,483.718331732702495173725765198469,253963.598750635865144431591033935547,483.815204069166497902187984436750,253963.515399474563309922814369201660,0.083351161301834508776664733887,0.096872336464002728462219238281,3193,0,0,0,660
2954,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2829.538200593772671709302812814713,2,3196,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.192807000000000006156852805361,192807.000000000000000000000000000000,192807.000000000000000000000000000000,192807.000000000000000000000000000000,483.815534907794017271953634917736,253963.472690080583561211824417114258,483.815204069166497902187984436750,253963.515399474563309922814369201660,0.042709393979748710989952087402,0.000330838627519369765650480986,5196,74,404,404,990
2955,,CATCH,16,15,604800.000000000000000000000000000000,2829.538200593772671709302812814713,2,3196,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.680028999999999994585664353508,680029.000000000000000000000000000000,680029.000000000000000000000000000000,680029.000000000000000000000000000000,483.815204064000226935604587197304,253963.515414853609399870038032531738,483.815204069160586186626460403204,253963.515394818794447928667068481445,0.000020034814951941370964050293,0.000000005160359251021873205900,3196,0,0,0,0
2956,,ANCAS,16,15,604800.000000000000000000000000000000,2828.999105879115631978493183851242,2,3196,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.027941000000000000558220136782,27941.000000000000000000000000000000,27941.000000000000000000000000000000,27941.000000000000000000000000000000,519.045027220886481700290460139513,262925.081477164640091359615325927734,519.076643345132083595672156661749,262925.064533879049122333526611328125,0.016943285590969026088714599609,0.031616124245601895381696522236,3193,0,0,0,660
2957,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2828.999105879115631978493183851242,2,3196,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.188909999999999994590993424026,188910.000000000000000000000000000000,188910.000000000000000000000000000000,188910.000000000000000000000000000000,519.076643345164484344422817230225,262925.064512982149608433246612548828,519.076643345132083595672156661749,262925.064533879049122333526611328125,0.000020896899513900279998779297,0.000000000032400748750660568476,5152,71,402,402,993
2958,,CATCH,16,15,604800.000000000000000000000000000000,2828.999105879115631978493183851242,2,3196,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.671628000000000002778222096822,671628.000000000000000000000000000000,671628.000000000000000000000000000000,671628.000000000000000000000000000000,519.076643377520326794183347374201,262925.064527744718361645936965942383,519.076643345132083595672156661749,262925.064533879049122333526611328125,0.000006134330760687589645385742,0.000000032388243198511190712452,3196,0,0,0,0
2959,,ANCAS,16,15,604800.000000000000000000000000000000,2831.745076019582938897656276822090,2,3196,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.027938000000000001027400386988,27938.000000000000000000000000000000,27938.000000000000000000000000000000,27938.000000000000000000000000000000,491.555946889753329287486849352717,152425.018298963521374389529228210449,491.706487197977594405529089272022,152425.186312091391300782561302185059,0.168013127869926393032073974609,0.150540308224265118042239919305,3193,0,0,0,659
2960,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2831.745076019582938897656276822090,2,3196,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.192719000000000001415756401002,192719.000000000000000000000000000000,192719.000000000000000000000000000000,192719.000000000000000000000000000000,491.706487198011416239751270040870,152425.186312649719184264540672302246,491.706487197977594405529089272022,152425.186312091391300782561302185059,0.000000558327883481979370117188,0.000000000033821834222180768847,5200,94,404,404,970
2961,,CATCH,16,15,604800.000000000000000000000000000000,2831.745076019582938897656276822090,2,3196,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.674367000000000049730886075849,674367.000000000000000000000000000000,674367.000000000000000000000000000000,674367.000000000000000000000000000000,491.706487202111532042181352153420,152425.186332473560469225049018859863,491.706487197977594405529089272022,152425.186312091391300782561302185059,0.000020382169168442487716674805,0.000000004133937636652262881398,3196,0,0,0,0
2962,,ANCAS,16,15,604800.000000000000000000000000000000,2829.932148046692418574821203947067,2,3196,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.027939999999999999558131236199,27940.000000000000000000000000000000,27940.000000000000000000000000000000,27940.000000000000000000000000000000,519.165141976733934825460892170668,291211.900002224836498498916625976562,519.071782677519422577461227774620,291211.905973322398494929075241088867,0.005971097561996430158615112305,0.093359299214512247999664396048,3193,0,0,0,660
2963,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2829.932148046692418574821203947067,2,3196,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.192106999999999999984012788445,192107.000000000000000000000000000000,192107.000000000000000000000000000000,192107.000000000000000000000000000000,519.071782677562623575795441865921,291211.905962425516918301582336425781,519.071782677519422577461227774620,291211.905973322398494929075241088867,0.000010896881576627492904663086,0.000000000043200998334214091301,5189,76,401,401,988
2964,,CATCH,16,15,604800.000000000000000000000000000000,2829.932148046692418574821203947067,2,3196,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.675197000000000047137405090325,675197.000000000000000000000000000000,675197.000000000000000000000000000000,675197.000000000000000000000000000000,519.071782677894816515618003904819,291211.905897368909791111946105957031,519.071782677519422577461227774620,291211.905973322398494929075241088867,0.000075953488703817129135131836,0.000000000375393938156776130199,3196,0,0,0,0
2965,,ANCAS,16,15,604800.000000000000000000000000000000,2829.330389711968109622830525040627,2,3196,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.027941000000000000558220136782,27941.000000000000000000000000000000,27941.000000000000000000000000000000,27941.000000000000000000000000000000,484.188207564671927229937864467502,169683.505354623950552195310592651367,484.329871583576448301755590364337,169683.337646257074084132909774780273,0.167708366876468062400817871094,0.141664018904521071817725896835,3193,0,0,0,659
2966,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2829.330389711968109622830525040627,2,3196,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.190768999999999994132693359461,190769.000000000000000000000000000000,190769.000000000000000000000000000000,190769.000000000000000000000000000000,484.334992907617959190247347578406,169683.505276628216961398720741271973,484.329871583576448301755590364337,169683.337646257074084132909774780273,0.167630371142877265810966491699,0.005121324041510888491757214069,5174,80,404,404,984
2967,,CATCH,16,15,604800.000000000000000000000000000000,2829.330389711968109622830525040627,2,3196,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.676887000000000016441958905489,676887.000000000000000000000000000000,676887.000000000000000000000000000000,676887.000000000000000000000000000000,484.329871575902870972640812397003,169683.337657487922115251421928405762,484.329871583575140903121791779995,169683.337637167744105681777000427246,0.000020320178009569644927978516,0.000000007672269930480979382992,3196,0,0,0,0
2968,,ANCAS,16,15,604800.000000000000000000000000000000,2829.493994351510991691611707210541,2,3196,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.027941000000000000558220136782,27941.000000000000000000000000000000,27941.000000000000000000000000000000,27941.000000000000000000000000000000,518.108867969746256676444318145514,389052.547008207533508539199829101562,518.014719482449777387955691665411,389052.546139477402903139591217041016,0.000868730130605399608612060547,0.094148487296479288488626480103,3193,0,0,0,659
2969,,SBO ANCAS,16,15,604800.000000000000000000000000000000,2829.493994351510991691611707210541,2,3196,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.194414000000000003476330334706,194414.000000000000000000000000000000,194414.000000000000000000000000000000,194414.000000000000000000000000000000,518.014719482565283215080853551626,389052.546118580503389239311218261719,518.014719482449777387955691665411,389052.546139477402903139591217041016,0.000020896899513900279998779297,0.000000000115505827125161886215,5221,91,403,403,973
2970,,CATCH,16,15,604800.000000000000000000000000000000,2829.493994351510991691611707210541,2,3196,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.685688999999999992951416061260,685689.000000000000000000000000000000,685689.000000000000000000000000000000,685689.000000000000000000000000000000,518.014719501627382669539656490088,389052.546119794773403555154800415039,518.014719482456257537705823779106,389052.546139478217810392379760742188,0.000019683444406837224960327148,0.000000019171125131833832710981,3196,0,0,0,0
2971,,ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.024386000000000001425304319014,24386.000000000000000000000000000000,24386.000000000000000000000000000000,24386.000000000000000000000000000000,34790.632697939036006573587656021118,433346.885335431084968149662017822266,34790.482499169498623814433813095093,433346.888249218754936009645462036133,0.002913787669967859983444213867,0.150198769537382759153842926025,2878,0,0,0,754
2972,,SBO ANCAS,16,15,604800.000000000000000000000000000000,3141.926172677033264335477724671364,2,2881,1,0.000000010000000000000000209226,0.000100000000000000004792173602,0.118326000000000000622613072210,118326.000000000000000000000000000000,118326.000000000000000000000000000000,118326.000000000000000000000000000000,34790.482499206773354671895503997803,433346.885338316671550273895263671875,34790.482499169498623814433813095093,433346.888249218754936009645462036133,0.002910902083385735750198364258,0.000000037274730857461690902710,3817,39,204,204,920
